序号,Unit,单词,真题词频,完整释义（保留红色）,标红释义
956,12,gather,0,v（使)聚集，育拢，搜集，收集；采集;收获，认为;猜想，推煌，理解,聚集；育拢；搜集；收集；采集
957,12,gauge,0,"n.测量仪器（或仪表)，计量器；宽度，厚度;（铁道的)轨距,(火车的)轮距;（用于判断的)事实，依据，标准，尺度v判定，判断，评价（人物);（用仪器)测量;估计，估算",标准；判断；测量
958,12,gay,0,adj.快乐的，愉快的，同性恋的,快乐的；同性恋的
959,12,gaze,0,v/n.凝视，注视,凝视；注视
960,12,gear,0,n.齿轮，传动装置，(排)档v(to)使适应，使适合,使适合
961,12,gender,0,n.[语法]性，性别,性别
962,12,hail,0,v.欢呼，喝彩，招呼，下起，迅而狐地落下【解】v.赞扬n.者，冰起;来得又多又猛的事物,欢呼；针扬
963,12,hall,0,n.礼堂，办公大楼，门厅,礼堂
964,12,halt,0,n.（（行进中的)暂停前进，中止，终止vv(行进中的)暂停前进,暂停前进
965,12,hand,0,n.手指针，人手，职工，船员vt.交给，传递,手；指针；交给；传递
966,12,handbook,0,n.手册，指南,手册；指南
967,12,handful,0,n.一把，少数，一人小报,少数；一小报
968,12,handle,0,n.柄，把手，拉手。v.处理，对待，操纵，触，摸，抚型,处理；对待；操纵
969,12,handy,0,adj.手边的，附近的;方便的,方便的
970,12,hang,0,v.悬挂，垂吊，(hanged，hanged)吊死，绞死,悬挂；看郧
971,12,ham,0,n.火腿，火腿肉，禾脚演员，业余爱好者adj.火腿肉的;（演员)整脚的，业余无线电收发报的v(hammed，hamming)演得不自然，作过火表演,火腿
972,12,hammer,0,v.锤击，敲打_n.铁锤，郴头,敲打；铁锤
973,12,ice,0,n.冰vv使结冰,冰
974,12,idiom,0,n.成语，习语;方言,成语；习语
975,12,idle,0,adj.闲散的，闲置的，空闲的;无根据的，无理由的;无用的，徒然的,闲散的；无用的
976,12,if,0,conj.如果，假使，是否,如果；假使；是否
977,12,ignite,0,"点燃，使诬烧;激起,使洲动",激起
978,12,illegal,0,adj.不合法的，非法的,不合法的；非法的
979,12,illiterate,0,adj.文言的，不识字的，未受教育的，不通顺的，行文拙劣的;（对某学科)缺乏知识的，外行的。n.文言,文言的
980,12,illuminate,0,"照明，照亮，解释;启发,启迪",解释
981,12,jam,0,n.阻塞，拥挤；果酱vt.使阻塞，使卡住不动,阻塞；拥挤；果桨
982,12,jargon,0,n.行话,行话
983,12,jaw,0,n.颌，下巴，蜂;危险的局面，险境，令人不快的情形v闲谈，唆喉不休,颌；下巴；显
984,12,jealous,0,adj，(of)妒忌的，猜疑的，警惕的,妒忌的
985,12,jet,0,n.喷气发动机，喷气式飞机，喷口，喷嘴vi.喷出，喷射,路气式飞机
986,12,jewel,0,n.宝石，宝石饰物,宝石
987,12,jewel le ry,0,n.（总称)珠宝,珠宝
988,13,naked,0,adj.裸体的，无掩饰的,裸体的；无掩饰的
989,13,nail,0,n.钉子:指甲，爪vt把…钉上，钉牢，钉住，使固定，使不动,钉子；指甲
990,13,naive,0,adj.天真的，幼稚的;朴素的,幼稚的
991,13,namely,0,adv.即，也就是,即；也就是
992,13,nap,0,n.小睡，打上胰,小睡；打上胰
993,13,naughty,0,adj.不听话的，坏的，惹麻烦的，刺激人的,不听话的；坏的
994,13,keen,0,adj.锋利的，敏锐的，敏捷的，(on)热心的，泡望的,热心的；沁望的
995,13,keyboard,0,n.（（钢琴、电脑等的)键盘v用键盘输入;将（信息)键入计算机,键盘
996,13,labor / labour,0,n.工作，劳动，劳工，劳方（总称)，分娩，阵痛v劳动;苦干【解】n.（英国)工党,工作；劳动；(英国)工党
997,13,lace,0,n.花边，带子，鞋带vt.系牢，系紧,花边；鞋带；系牢
998,13,lack,0,n./vt.缺乏，不足,缺乏；不足
999,13,lad,0,n.男孩，小伙子,男孩；小伙子
1000,13,lamb,0,n.盖羊，小羊，羔羊肉,
1001,13,lame,0,adj，（(人或动物)桨的，踊的;(借口、解释等)无说服力的，站不住脚的，有人缺陷的,无说服力的；站不住脚的
1002,13,machine,0,n.机器，机械vt.用机器加工，机制,机器；机械
1003,13,machinery,0,n.（总称)机械，机器;机构，组织，系统，体制,机械；机器
1004,13,mad,0,adj.发疯的;狂热的，着迷的，生气的,狂热的；着迷的
1005,13,madam,0,n.(sing.)(尊称)女士;夫人；小妇人，自以为是的小姑娘，(妓院的)鸥母，老鸣,女士；夫人
1006,13,magic,0,n.魔法，魔术，戏法adj.有魔力的，魔术的,魔法；魔术；有魔力的
1007,13,magistrate,0,n.（（兼掌司法权的)行政长官，地方执法官,地方执法官
1008,13,magnet,0,n.磁铁，吸铁石，有吸引力的人（或物),磁铁
1009,13,magnetic,0,adj.有磁性的，有吸引力的,有磁性的
1010,13,maiden,0,"n.少女，处女adj.,未婚的，纯洁的，处女的，无经验的，首次的",少女；首次的
1011,13,main,0,adj.主要的，最重要的n，(自来水、煤气等的)总管道，(电流的)干线,主要的；最重要的
1012,13,mainland,0,n.大陆,大陆
1013,13,oar,0,n.浆，构,桨
1014,13,oath,0,日np五n.折言，宣拆，咒骂，诅咒语,耕言；贺吕
1015,13,obedience,0,n.服从，顺从,服从
1016,13,obedient,0,adj.服（顺）从的,服（顺）从的
1017,13,obey,0,v.服（遵)从，听由，听从摆布,服(遵)从
1018,13,obesity,0,n.肥胖，肥胖症,肥胖；肥胖症
1019,13,pack,0,n.包，包庄;(一)群，(一)队，大量（v.捆扎，打包，塞满，挤满,捆扎；打包；塞满；挤满
1020,13,package,0,n.包装，包襄，箱，一整套东西，一揽子交易v捆扎，打包，装箱,包装；包衷；一揽子交易
1021,13,pact,0,n.合同，契约;（盟、公、条)约,合同；(（嚼、公、条)约
1022,13,pad,0,n.垫，衬热，便签短，拍纸短vv（用软物)填塞，填衬，拉长，虚报【解】v.放轻脚步走,填塞；放轻脚步走
1023,13,paddle,0,n.短染;桨状物此涉水;用浆划,涉水；用奖划
1024,13,pain,0,n.（（肉体上的)痛，痛苦;努力，劳苦,痛；痛苦；努力；劳苦
1025,13,painful,0,adj.疼痛的，痛苦的,疼痛的；痛苦的
1026,13,paint,0,"油漆颜料v涂，涂漆，描绘,描述",涂漆
1027,13,painter,0,n.漆工画家,画家
1028,13,pair,0,n.一对，一双，一副v成对，配对,一对；一双；一副；成对；配对
1029,13,pale,0,adj.蔡（亦)白的;淡的，暗淡的,苍（灰)白的；暗淡的
1030,13,palm,0,mn手掌，掌状物，标相,手掌
1031,13,pamphlet,0,n.小册子,小册子
1032,13,panic,0,n.恐慌，惊慌,恺慌；惊慌
1033,13,pant,0,v.和气喘，和气喘吁吁地说话（或奔跑)；渴望nm.气喘，喘息,气喘；气喘吁吁地说话（或奔跑)
1034,13,paper,0,n.文件，文章，论文v禄糊,论文
1035,13,paperback,0,n.平装本，纸面本,平装本
1036,13,parachute,0,n.降落伞跳伞,跳全
1037,13,parade,0,"n.游行，检阅v（（使)列队行进,（（使)游行",（使)游行
1038,13,paradigm,0,n.和典范，范例，样式,典范；范例；样式
1039,13,paradise,0,n.天堂，乐园，极美的地方,天堂；乐园
1040,13,paradox,0,n.自相矛盾（的情况)，悖论，似非而是的论点（售语),自相矛盾（（的情况)；迟论
1041,13,parameter,0,n.参数;（限定性的)因素，范围，界限,参数；范围；界限
1042,13,parasite,0,n.寄生虫，依赖他人过活者,寄生虫；依赖他人过活者
1043,13,parcel,0,n.包襄，邮包vv（up)打包，捆扎,包训；邮包
1044,13,pardon,0,n.原该，宽恕，请再说一遍，v.原谅，宽恕，赦免,原谅；地免
1045,13,parliament,0,n.国会，议会,国会；议会
1046,13,sack,0,mn麻袋，纸袋，塑料袋，[the一][D]开除，解雇。v.开除，解雇,解雇
1047,13,sacred,0,adj.神圣的，宗教（性)的，神圣不可侵犯的，庄严的,神圣的
1048,13,sacrifice,0,n.献祭，供泰，祭品，供品;牺牲，放弃v牺牲，献出,牺牲；献出
1049,13,saddle,0,n.蒂，马鞍，鞍状物【解】v.使承担，使负担,使承担；使负担
1050,13,sample,0,n.样品，标本vt.抽样试验，抽样调查（可引申为品党、体验,样品；抽样试验
1051,13,sanction,0,n.批准，同意，制裁认可，支持，赞许批准，同意，认可,制裁；批准
1052,13,sandwich,0,n.三明治，夹肉面包vt.夹入，挤进,三明治；夹入
1053,13,sane,0,adj.心智健全的，神志正常的，明智的，稳健的，理智的,心智健全的；明智的；理智的
1054,13,sarcastic,0,adj.讽刺的，嘲笑的，挖苦的,讽刺的；挖苦的
1055,13,satellite,0,n.卫星，人造卫星,人造卫星
1056,13,ugly,0,adj.丑陋的;丑恶的，讨厌的,丑陋的；讨厌的
1057,13,ultraviolet,0,adj.紫外（（光、线)的,紫外（光、线)的
1058,13,umbrella,0,n.伞，保护合【解】n.（包含多个部分或要素的)综合体，总体,保护全；综合体；总体
1059,13,unanimous,0,adj.全体一致的，一致同意的,全体一致的；一致同意的
1060,13,uncover,0,vt.揭开，揭露，揭开…的盖子,揭露
1061,13,vacant,0,adj.（职位、工作等)空缺的，未被占用的，空虚的，茫然的,空缺的
1062,13,vacation,0,n.休假，假期,假期
1063,13,vaccine,0,n.疫苗，菌苗,疫苗
1064,13,vacuum,0,n.真空，真空吸尘器,真空
1065,13,valve,0,n.闪;（英)电子管，真空管，心脏瘀膜,阀；电子管
1066,13,waggon,0,"n,.运货马车，运货车，敞篷汽车",运货马车；运货车
1067,13,waist,0,n.腰，腰部,腰；腰部
1068,13,wake,0,"v.醒来，醒着，唤醒，觉醒，醒悟;（使)认识到,（使)意识到，激起，唤起",醒来；唤醒
1069,13,waken,0,v.醒来，睡醒，使觉醒，激发，引起,睡醒；使觉醒
1070,13,X-ray,0,nX射线，X射线照片v用X光线检查、治疗或拍摄,X射线；用X光线检查
1071,13,yard,0,"mn院子,场地;得",院子；场地
1072,13,yawn,0,v.打哈欠n.哈和欠;乏味的事情,打哈欠；乏味的事情
1073,13,yearly,0,adj.每年的，一年一度的adv每年，一年一度,一年一度的；一年一度
1074,13,yell,0,vi(Cat)喊，大叫,喊；大叫
1075,13,yet,0,adv.尚，还，仍然conj.然而，而，但是,还；然而；但是
1076,13,zeal,0,n.热心，热忧，热情,热心；热忱；热情
1077,13,zero,0,n..零，零点，零度v将注意力集中于某人（（某事物)上,将注意力集中于某人（（某事物)上
1078,13,zip,0,n.拉链;尖啸声，咕，精神，精力，活力vt.拉开或拉上;突进，直神,精力；活力
1079,13,agency,0,n.代理（处),代理（处)
1080,13,agenda,0,n.议事日程,议事日程
1081,13,agony,0,"n.苦恼,（极大的)痛苦",苦恼，(极大的)痛苦
1082,14,bath,0,n.洗澡，淋浴;浴室(池、贫)vv(给)…洗澡,洗澡；浴室(池、盆)；（给)…洗澡
1083,14,bathe,0,"v.漫，洗，弄湿，游泳,洗漆",弄湿；游泳；洗澡
1084,14,batch,0,n.一批，一组，一群,一批；一组
1085,14,acquaint,0,Vt.使认识，使了解,使了解
1086,14,acquaintance,0,n.熟悉，了解，熟人，相识的人,了解；熟人；相识的人
1087,14,across,0,prep.横越，穿过;在…对面;与…交叉。adv.横过，从一边到另一边;宽,穿过；横过；从一边到另一边
1088,14,satisfaction,0,"n.满意，满足，乐事,愉快",满意；满足
1089,14,satisfactory,0,adj.令人满意的，可喜的，恰当的,令人满意的
1090,14,satisfy,0,vt.满意，使满意，使确信【解】vt.满足（要求、需要等),使满意；满足
1091,14,satire,0,"n,讽刺，讽刺作品",讽刺；讽刺作品
1092,14,saturate,0,\必使饱和，浸透，使充满,使饱和；使充满
1093,14,sauce,0,n.酱汁，调味眷，无礼，其撞,无礼
1094,14,saucer,0,"n.共托,磺子",碟子
1095,14,sausage,0,n.香肠，腊肠,香肠
1096,14,saw,0,n.饮子，锯床vt.锅，句开,锯子；锯开
1097,14,scan,0,v/n.细看，审视;浏览，扫描,细看；审视；浏览
1098,14,scandal,0,n.民愤，公俩，引起公愤的举动;丑行，丑闻，诽谤,丑行；丑闻
1099,14,scar,0,n.疤，疤痕，精神上的创伤,疤痕；精神上的创伤
1100,14,scarce,0,adj.缺乏的，不足的，稀少的，罕见的,缺乏的；不足的；稀少的
1101,14,scarcely,0,adv.几乎不，简直没有，揭强；决不,几乎不
1102,14,scare,0,v/n.惊吓，恺惧,惊吓；恐惧
1103,14,scarf,0,n.围巾，头由,围巾
1104,14,scatter,0,v.撒，撒播;（使)散布在各处，消散，驱散,（使)散布在各处
1105,14,scenario,0,n.设想，可能发生的事，可能出现的情况，[电影、戏剧等的]剧情梗概，剧本,可能发生的事
1106,14,scent,0,n.气昧，香味;香水,气味
1107,14,scholar,0,n.学者,学者
1108,14,scholarship,0,n.奖学金，学问，学识,奖学金；学问；学识
1109,14,school,0,n.（（中、小)学校，上学（阶段)，上课时间;（大学里的)学院，系;艺术)学派，流派;（鱼、鲸、海豚等的)群（=shoal)v.训练，锻炼;对儿童的)教育，培养,学校；学院；系；学派；教育；培养
1110,14,tablet,0,n.药片;碑，区【解】n.平板电脑,药片；平板电脑
1111,14,taboo,0,n.（文化或宗教习俗方面的)禁忌，鼠讳，戒律，禁止，避讳,禁忌；忌讳
1112,14,tackle,0,n.用具，装备；滑车，滑轮;钓具;擒抱，阻挡v对付，处理，解决，与…交涉,处理；解决
1113,14,tactic,0,n.策略，手段，招数，战术，兵法,策略；手段；战术
1114,14,tag,0,"和标签,货签",标签
1115,14,tailor,0,n.裁锋vt经制，针对特定目的做修改，使适应,裁缝；针对特定目的做修改
1116,14,tale,0,n.故事，传说,故事；传说
1117,14,tame,0,adj.平淡的，枯燥乏味的;驯化的，驯服的，温顺的v台化，驯服;控制并利用；控制，抑制,驯化；驯服
1118,14,tan,0,n.棕黄色，黄褐色v晒成棕褐色adj.棕黄色的，棕褐色的,晒成棕褐色；棕褐色的
1119,14,tangible,0,"adj.(常用于名词前)有形的，实际的，真实的;可触摸的,可触知的，可感知的",有形的；实际的；真实的
1120,14,tangle,0,"v.绞在一起,(使某物)乱作一团。n.混乱状态",(使某物)乱作一团
1121,14,tank,0,n.坦克，负，槽，箱,坦克；铅；箱
1122,14,tanker,0,n.油船，油轮，油饶车，坦克手,油轮
1123,14,tap,0,n.（（水、煤气等管道或容器的)龙头，阀门，塞子，轻扣，轻拍v轻扣，轻敲;窃听【解】v.利用;开发,龙头；利用；开发
1124,14,tape,0,n.带（子)，录音带，磁带v录音，系，搁,带子)；磁带
1125,14,tariff,0,"n.税率，关税;收费（表),（旅馆或饭店等)价目表",关税
1126,14,tax,0,n.税（款)，负担，重负vt.对…征税，使负重担，指责，批评,税(款)
1127,14,undergraduate,0,n.大学本科生,大学本科生
1128,14,underground,0,adj.地下的，地面下的;秘密的mn.地铁;（反抗敌人或反政府的)地下组织，秘密组织adv在地下;秘密地,地下的；秘密的；在地下；秘密地
1129,14,undermine,0,vt.在…下挖，暗中破坏，逐渐损害（或削弱),暗中破坏；逐渐损害（或削弱)
1130,14,underneath,0,prep.在…下面adv在下面，在底下,在…下面；在下面
1131,14,van,0,n.有短货车，(铁路的)行李车;[军]先头部队(或舰队)，[喻]前驱，先锋，领导者,有血货车；领导者
1132,14,vanity,0,n.虚荣心，浮华,虚荣心
1133,14,vapor,0,n.潮气，水汽，蒸汽,水汽；蒸汽
1134,14,vegetarian,0,n.素食者，素食主义者,素食者；素食主义者
1135,14,vegetation,0,n.植物，草森,植物；草木
1136,14,vehicle,0,n.车辆，交通工具，媒介，载体,车辆；交通工具
1137,14,cash,0,n.现款，现金vt.兑现，付（（收)现款,现款；现金；兑现
1138,14,cashier,0,n.收银员，出纳员,收银员；出纳员
1139,14,catalogue,0,n.目录（册),目录（（册)
1140,14,catastrophe,0,n.突如其来的大灾难或大灾祸,突如其来的大灾难或大灾祸
1141,14,dead,0,adj.死去的，已故的，麻木的，无感觉的,死去的；麻木的
1142,14,deadline,0,"n,.截止日期，最后期限",截止日期；最后期限
1143,14,deadly,0,adj.致命的，非常的,致命的
1144,14,deaf,0,adj.玖的;不愿听的,合的；不愿听的
