序号,Unit,单词,真题词频,完整释义（保留红色）,标红释义,页码,词条起始页
1978,27,charity,2,n.慈善；赈济；慈善机构（或组织）,,142,142
1979,27,chase,3,"vt./vi.追赶；追逐
vt.争取得到；努力获得",,142,142
1980,27,cheer,3,"vt./vi.欢呼；喝彩
vt.鼓舞；鼓励
n.喝彩声",,142,142
1981,27,chimney,2,n.烟囱；烟道,,142,142
1982,27,chip,3,n.芯片,,142,142
1983,27,chop,2,vt.（大幅度）削减（钱）；砍；（用力）切,砍,142,142
1984,27,Christmas,3,n.圣诞节；圣诞节期间,,"142,143",142
1985,27,clerk,3,n.职员；文员；（旅店的）接待员,,143,143
1986,27,cliff,3,n.（常指海洋边的）悬崖，峭壁,,143,143
1987,27,cling,3,vi.抓住（职位或财产）不放；坚持,,143,143
1988,27,cocaine,3,n.可卡因,,143,143
1989,27,coil,2,"n.圈，卷
vt./vi.（使）缠绕",,143,143
1990,27,copper,3,n.铜；警察,,143,143
1991,27,counsel,3,"vt.建议，劝告；辅导
n.法律顾问",建议；法律顾问,143,143
1992,27,county,3,n.县；郡,,143,143
1993,27,coward,3,n.胆小鬼；懦夫,,143,143
1994,27,crawl,3,vi.缓慢行进；爬；匍匐行进；（昆虫）爬行,缓慢行进；爬行,143,143
1995,27,cream,2,n.护肤霜；精华；奶油；乳脂,,143,143
1996,27,cricket,2,n.板球（运动）；蟋蟀；蛐蛐,,143,143
1997,27,cripple,3,"n.残疾人；伤残人
vt.使残疾；使成瘸子",,143,143
1998,27,crisp,3,"vt./vi.（使）变脆
n.炸薯片
a.酥脆的；脆的",,"143,144",143
1999,27,crown,3,n.(the Crown)王国,,144,144
2000,27,cruel,4,a. 残忍的；残暴的；（处境或事件）引起痛苦的,,144,144
2001,27,cunning,3,"a.精巧的；巧妙的；狡猾的
n.狡猾；诡诈",巧妙的；狡猾的,144,144
2002,27,dash,3,"n.猛冲；突进；仓促；匆忙
vi.猛冲；急驰",,144,144
2003,27,dawn,3,n.开端；萌芽；黎明；拂晓,,144,144
2004,27,deadly,2,"a.（可能）致命的，致死的
ad.极其；非常",,144,144
2005,27,dealer,2,n.商人；经销商；毒品贩子,,144,144
2006,27,defer,2,vt.推迟，延期,推迟,144,144
2007,27,despair,3,"n.绝望
vi.绝望；失去希望",,144,144
2008,27,despise,2,vt.鄙视；蔑视；看不起,,144,144
2009,28,destiny,2,n.命运；天命,,144,144
2010,28,devise,3,vt.设计；想出,设计,144,144
2011,28,diamond,2,n.钻石,,144,144
2012,28,disable,3,vt.使残废，使伤残；破坏（机器或设备）,使伤残,145,145
2013,28,discharge,3,"vt.解雇；履行；完成
vt./vi.排出；流出",,145,145
2014,28,dome,3,n.穹顶；圆屋顶；圆顶状物；穹状建筑物,,145,145
2015,28,drag,3,"n.空气阻力；累赘
vt.拖，拽",,145,145
2016,28,drain,3,"vt./vi.（使）流走，流出
n.（不断的）流失",,145,145
2017,28,drift,3,vi.漂流；飘移；不知不觉地转变,,145,145
2018,28,dwelling,3,n.住宅；居所,,145,145
2019,28,earnest,2,a.非常认真的；真诚的,,145,145
2020,28,editorial,3,"n.社论；评论
a.编辑的；编者的",,145,145
2021,28,empire,3,n.帝国；企业集团；大企业,,145,145
2022,28,entail,3,vt.使……成为必需；势必造成,,145,145
2023,28,entertain,2,"vt./vi.款待，招待；娱乐
vt.心存，怀有",,145,145
2024,28,entrance,3,n.进入权；入口（处）；出场,,145,145
2025,28,epic,2,"n.史诗般的作品
a.漫长而艰难的",,"145,146",145
2026,28,episode,3,n.时期；事件；（广播剧或电视剧的）一集,事件,146,146
2027,28,epoch,2,n.时代；纪元,,146,146
2028,28,esteem,2,"n.尊重；敬重
vt.尊敬；敬重；认为",,146,146
2029,28,explicit,3,a.清楚明确的；直截了当的,,146,146
2030,28,extinguish,2,vt.毁灭；使破灭；扑灭；熄灭,扑灭；熄灭,146,146
2031,28,fabric,3,n.（社会、机构等的）结构；织物,,146,146
2032,28,faint,2,"a.敷衍的；不尽力的；微弱的，不清楚的
vi.昏厥",,146,146
2033,28,fancy,2,"n.想象（力）
a.昂贵的；异常复杂的",,146,146
2034,28,fashionable,2,a.流行的；时髦的；时髦人物使用的,流行的；时髦的,146,146
2035,28,faulty,2,a.有故障的，有缺陷的；（思维方法）错误的,,146,146
2036,28,feeble,2,a.无效的；无力的；虚弱的；衰弱的,,146,146
2037,28,filter,3,"vi.（消息、信息等）慢慢传开
vt.过滤",,146,146
2038,28,foam,3,n.泡沫；海绵橡胶,,146,146
2039,28,forge,3,vt.艰苦干成；努力加强；伪造；假冒,,"146,147",146
2040,28,formula,3,n.方案；方法,方案,147,147
2041,28,forum,3,n.论坛；讨论会,,147,147
2042,28,frighten,3,vt.使害怕，使惊吓,,147,147
2043,28,frown,3,"vi.皱眉；蹙额
n.皱眉",,147,147
2044,28,fruitful,2,a.成果丰硕的；富有成效的,富有成效的,147,147
2045,28,gamble,3,vt./vi.赌博，打赌；碰运气；冒风险,赌博,147,147
2046,28,gasoline,2,n.汽油,,147,147
2047,28,gear,2,"vt.使适合
n.挡",,147,147
2048,28,gesture,2,"n.手势；姿势
vt./vi.用动作示意；做手势",,147,147
2049,28,glimpse,4,"n.—瞥；一看
vt.瞥见；开始认识到",,147,147
2050,28,gloomy,3,a.昏暗的；幽暗的；沮丧的；前景黯淡的,,147,147
2051,28,grab,2,vt.攫取，抓住；吸引（某人的注意）,,147,147
2052,28,grace,2,n.优雅；优美；文雅；高雅,,147,147
2053,28,grin,3,"n.露齿的笑
vt./vi.咧着嘴笑；露齿而笑",,"147,148",147
2054,28,grip,3,"n.控制
vt.对……产生强有力的影响",,148,148
2055,28,gut,2,n.本能；直觉；感性,,148,148
2056,28,hail,3,"vt.赞扬；呼喊；大声招呼
n.冰雹",,148,148
2057,28,hamper,3,vt.阻碍；妨碍,,148,148
2058,28,handful,3,n.少数人（或物） ；一把（的量）,,148,148
2059,28,harbour,3,"vt.怀有
n.港湾；港口",,148,148
2060,28,haste,2,n.仓促；匆忙,,148,148
2061,28,hasty,2,a.仓促的；匆忙的,,148,148
2062,28,hatred,2,n.仇恨；憎恨,,148,148
2063,28,hazard,2,"n.危害；危险
vt.使处于危险",,148,148
2064,28,heal,2,vt./vi.愈合；治愈；消除（分歧）,治愈,148,148
2065,28,heighten,3,vt./vi.（使）提高，增加,,148,148
2066,28,herd,2,"n.人群
vt./vi.（使）向……移动
vt.放牧",,148,148
2067,28,heroic,2,a.英勇的；英雄的；艰苦卓绝的,,149,149
2068,28,heroin,3,n.海洛因,,149,149
2069,28,hijack,2,vt.控制，操纵；劫持（飞机、车辆或船）,,149,149
2070,28,hint,2,"vt./vi.暗示；透露
n.暗示；秘诀",,149,149
2071,28,hip,2,"n.髋部；臀部
a.时髦的，新潮的",,149,149
2072,28,hitherto,3,ad.迄今；到目前为止,,149,149
2073,28,holy,3,a.神圣的；虔诚的,,149,149
2074,28,hook,3,"n.鱼钩；挂钩
vt./vi.（使）挂住，钩住",,149,149
2075,28,humorous,2,a.诙谐的，幽默的,,149,149
2076,28,impair,3,vt.损害；妨碍；削弱,,149,149
2077,28,incidence,2,n.发生率,,149,149
2078,28,incidentally,4,ad.顺便提一下；偶然；附带地,,149,149
2079,28,indulge,3,"vt.纵容，放纵
vt./vi.沉溺（于……）",,149,149
2080,28,inertia,3,n.惯性；缺乏活力；惰性,,149,149
2081,28,input,3,"n.投入；输入；输入的信息
vt.输入",,150,150
2082,28,instalment,2,n.一期付款,,150,150
2083,28,intimate,3,"a.亲密的；密切的
vt.透露；暗示",,150,150
2084,28,intrinsic,3,a.本身的；固有的,,150,150
2085,28,junior,3,a.初级的，职位低的,,150,150
2086,28,kindness,3,n.好意；体贴,,150,150
2087,28,kit,2,n.成套工具；成套设备；配套元件,,150,150
2088,28,knot,2,"n.结
vt.把……打成结（或扎牢）",,150,150
2089,28,latitude,2,n.选择的自由；纬度地区,选择的自由,150,150
2090,28,laundry,3,n.待洗的衣物；洗衣店；洗衣房,,150,150
2091,28,leap,3,"n.激增；骤变
vt./vi.跳；跳跃
vi.突然做",,150,150
2092,28,levy,3,"n.税款，税额
vt.征收，收取",,150,150
2093,28,likelihood,3,n.可能；可能性,,150,150
2094,28,linger,2,vi.花很长时间做（某事）；逗留；继续存留,,"150,151",150
2095,29,load,3,"n.负载；工作量；装载量
vt./vi.装入，装上",,151,151
2096,29,log,2,"n.原木；航海日志
vt.记录；行驶，行进",,151,151
2097,29,loosen,3,vt./vi.放松（控制）；（使）（关系）弱化,,151,151
2098,29,lounge,2,"n.（宾馆等的）公共休息室
vi.（懒洋洋地）坐",,151,151
2099,29,loyalty,3,n.忠诚；忠实；忠心,,151,151
2100,29,lumber,3,n.木材；不用的大件物品,,151,151
2101,29,lump,3,"vt.把……归并一起
n.块",,151,151
2102,29,marathon,3,"n.马拉松赛跑
a.马拉松式的",,151,151
2103,29,march,3,"n.示威游行；抗议游行；进行曲
vi.行军",,151,151
2104,29,mask,3,"vt.掩盖，掩饰
n.面罩；口罩",,151,151
2105,29,mayor,3,n.市长,,151,151
2106,29,medieval,3,a.中世纪的,,151,151
2107,29,menace,2,"n.威胁；祸害
vt.威胁；恐吓",,152,152
2108,29,mercury,3,n.汞；水银,,152,152
2109,29,mercy,2,n.仁慈；宽恕,,152,152
2110,29,mill,3,"n.工厂；制造厂
vi.（用磨粉机）碾碎",,152,152
2111,29,molecule,4,n.分子,,152,152
2112,29,momentum,3,n.势头，动力,,152,152
2113,29,monster,3,"n.怪物，怪兽
a.巨大的；庞大的",,152,152
2114,29,mould,2,"vt.将……塑造成
n.霉菌；霉",,152,152
2115,29,municipal,3,a.市政的；地方政府的,,152,152
2116,29,murder,2,"n.谋杀；凶杀
vt.谋杀；凶杀",,152,152
2117,29,necklace,2,n.项链,,152,152
2118,29,nickname,3,n.绰号；外号,,152,152
2119,29,nursery,3,"n.托儿所
a.幼儿教育的",,152,152
2120,29,obedient,2,a.顺从的；忠顺的,,"152,153",152
2121,29,obey,3,vt./vi.遵守；服从；顺从,,153,153
2122,29,odds,3,n.不利条件；（常用the odds）概率,,153,153
2123,29,offspring,3,n.孩子；子女；后代,子女；后代,153,153
2124,29,organism,2,n.有机体；生物；有机组织（体系）,有机体；生物,153,153
2125,29,overlap,2,"vt./vi.（范围方面）部分重叠
n.交叉的数量，重叠部分",,153,153
2126,29,overwhelm,3,vt.压垮；使应接不暇；击败；征服,,153,153
2127,29,palace,3,n.宫殿；王室,,153,153
2128,29,parachute,2,"vi.跳伞
n.降落伞",降落伞,153,153
2129,29,paradise,2,n.乐园，完美去处；天堂,,153,153
2130,29,parcel,2,"n.包裹；小包
vt.打包；裹好",,153,153
2131,29,pastime,2,n.消遣；休闲活动,,153,153
2132,29,patrol,2,"vt./vi.巡逻；巡查
n.巡逻；巡查",,153,153
2133,29,petition,3,"n.请愿书；诉状
vt./vi.请愿；诉求",,153,153
2134,29,pirate,3,"n.盗版者
vt.窃用；盗印",,"153,154",153
2135,29,plateau,3,"n.稳定期；停滞期
vt.达到稳定水平（阶段）",,154,154
2136,29,plead,3,vt./vi.恳求，祈求，央求,,154,154
2137,29,plot,3,"n.故事情节；阴谋
vt./vi.密谋；暗中策划",,154,154
2138,29,plug,3,"n.插头；（电源）插座
vt.把……塞住；堵塞",,154,154
2139,29,plunge,3,"vt./vi.（使）突然陷入
vi.骤降，暴跌",,154,154
2140,29,poison,2,"n.毒药；毒物；毒素
vt.毒害；毒杀",,154,154
2141,29,portrait,3,n.肖像；画像,,154,154
2142,29,pottery,2,n.陶器；制陶手艺,,154,154
2143,29,preach,2,"vt./vi.布道，讲道；宣传，宣扬
vi.说教",,154,154
2144,29,presumably,3,ad.很可能；大概,,154,154
2145,29,prey,2,n.猎物；受骗者,,154,154
2146,29,prose,3,n.散文；散文体,,154,154
2147,29,protein,2,n.蛋白质,,154,154
2148,29,prudent,3,a.谨慎的；慎重的；精明的,,155,155
2149,29,pyramid,3,n.金字塔；金字塔式结构（或组织、体系）,,155,155
2150,29,queue,3,"n.（人或车辆为等候而排的）队
vi.排队（等候）",,155,155
2151,29,radar,3,n.雷达,,155,155
2152,29,radius,2,n.半径范围；周围,,155,155
2153,29,rank,3,"vt./vi.给……评名次
n.级别，地位",,155,155
2154,29,realm,3,n.（知识、活动、思想的）范围，领域；王国,,155,155
2155,29,reckon,3,vt.认为……是……；估计，估算；预计；料想,,155,155
2156,29,refrain,2,"n.反复说的话；老调
vi.避免；克制",,155,155
2157,29,refresh,3,vt.使变新；使恢复精力；使凉爽；使记起；提醒,,155,155
2158,29,reign,3,"n.统治时期；主宰期
vi.统治；当政",,155,155
2159,29,remains,3,n.遗迹；遗址；遗骸；遗体,,155,155
2160,29,repeatedly,3,ad.一再，多次,,155,155
2161,29,republic,3,n.共和国；共和政体,,155,155
2162,29,residence,2,n.住宅，住所；定居；居住,住所；居住,156,156
2163,29,revolutionary,3,"a.革命性的；突破性的；革命的
n.革命者",革命的,156,156
2164,29,rid,2,vt.使……去除；使……摆脱；消除；摆脱,,156,156
2165,29,rigorous,2,a.严格的；严厉的；细致的；谨慎的,,156,156
2166,29,rip,3,"vt./vi.撕，扯
vt.猛力扯去",,156,156
2167,29,roast,3,"a.烤的；焙的
vt./vi.烘，烤，焙（肉等）",,156,156
2168,29,rob,3,vt.抢劫；盗取,,156,156
2169,29,rumour,3,n.谣言；传闻,,156,156
2170,29,savage,2,"n.野蛮人
a.凶恶的；凶残的；野蛮的",野蛮人,156,156
2171,29,scatter,3,"vt.撒；撒播
n.（散放的）摊",,156,156
2172,29,scholarship,3,n.奖学金；学术研究；学问；学术,,156,156
2173,29,scorn,2,"vt.不屑于接受；鄙视
n.轻蔑；鄙视",,156,156
2174,29,scrap,2,"n.碎片；小块
vt./vi.取消；废弃；打架",,156,156
2175,29,scream,2,vt./vi.（因愤怒或恐惧）高声喊，大声叫,,"156,157",156
2176,29,seemingly,3,ad.貌似；看似,,157,157
2177,29,semester,2,n.学期,,157,157
2178,30,semiconductor,2,n.半导体,,157,157
2179,30,shake,2,"n.摇晃，摇动；奶昔
vi.发抖，颤抖",,157,157
2180,30,shed,2,"vt.去除；摆脱；流；洒
n.棚屋",,157,157
2181,30,sheer,2,a.陡峭的；垂直的；纯粹的，完全的,纯粹的,157,157
2182,30,shield,2,"vt.保护；防护
n.保护物；保护人",,157,157
2183,30,shove,2,"vt./vi.推挤
vt.乱放
n.猛推",,157,157
2184,30,simplicity,2,n.简明；简易；淳朴；质朴,,157,157
2185,30,sink,3,"vt.使下沉；使沉没
vi.沉没；下沉
n.洗碗槽",,157,157
2186,30,skilful,2,a.熟练的；处理巧妙的,,157,157
2187,30,slack,3,"vi.懈怠；怠惰
a.懒散的；懈怠的；松弛的",,157,157
2188,30,slot,3,"n.窄缝；时段
vt./vi.投放；插入",,158,158
2189,30,slum,3,n.贫民窟，贫民区,,158,158
2190,30,soak,3,"vt./vi.泡，浸
vi.长时间泡浴",,158,158
2191,30,sociology,3,n.社会学,,158,158
2192,30,sow,2,vt./vi.播种；种,,158,158
2193,30,spin,2,vt./vi.（使）旋转；纺（线）；纺（纱）,,158,158
2194,30,splash,2,vi.（液体）哗啦作响地溅泼,,158,158
2195,30,spray,2,"vt./vi.喷；喷洒
n.喷剂，喷雾的液体",,158,158
2196,30,spur,2,vt.促进，刺激；激励，鼓励,,158,158
2197,30,stadium,3,n.体育场；运动场,,158,158
2198,30,stall,3,"n.摊位；货摊
vt./vi.搁置；暂缓",,158,158
2199,30,stare,2,"vi.盯着看；凝视
n.凝视，注视",,158,158
2200,30,steam,2,"n.蒸汽；水蒸气
vt./vi.蒸（食物）",,158,158
2201,30,steep,2,a.急剧的；突然的；陡峭的；陡的,,159,159
2202,30,stereotype,3,n.成见；模式化形象,,159,159
2203,30,steward,2,n.保护者，负责人；管家；管理员,,159,159
2204,30,stiff,3,a.激烈的；艰难的；（肌肉或关节）酸痛的,,159,159
2205,30,stir,3,"vt.激发；打动；搅和；搅拌
n.震动",,159,159
2206,30,stove,3,n.厨灶；炉头；（用于取暖的）炉子，火炉,,159,159
2207,30,straw,2,n.吸管；麦秆，禾秆,,159,159
2208,30,stride,2,"n.进展；进步；步伐
vi.大步走",,159,159
2209,30,striking,3,a.惊人的，显著的；俊秀的；标致的,显著的,159,159
2210,30,strip,3,n.狭长区域；带状（陆地、水域）,,159,159
2211,30,stripe,2,n.种类；类别；条纹；线条,,159,159
2212,30,strive,2,vi.努力，奋斗,,159,159
2213,30,subsidy,3,n.补贴；津贴,,159,159
2214,30,successive,3,a.接连的；连续的,,159,159
2215,30,surgeon,2,n.外科医生,,"159,160",159
2216,30,surveillance,3,n.监视；看守,,160,160
2217,30,tank,3,n.（盛放液体或气体的）箱，缸,,160,160
2218,30,tease,2,"vt./vi.取笑；戏弄
vt.梳理；招惹，逗弄（动物）",,160,160
2219,30,telegraph,2,"n.电报（通信方式）
vt./vi.（给……）发电报",电报,160,160
2220,30,temptation,3,n.诱惑；引诱,诱惑；引诱,160,160
2221,30,terrific,2,a.极好的，极棒的,,160,160
2222,30,theoretical,3,a.理论的,,160,160
2223,30,thick,3,a.厚的；粗的；有……厚的,,160,160
2224,30,thoughtful,3,a.沉思的，深思的；体贴的；关切的；周密的,,160,160
2225,30,thrift,2,n.节俭；节约,,160,160
2226,30,throat,2,n.咽喉；喉咙,,160,160
2227,30,throne,2,n.王位；王权；帝位,,160,160
2228,30,timely,3,a.适时的，及时的,,160,160
2229,30,tissue,2,n.（人、动植物细胞的）组织,,160,160
2230,30,token,3,"n.代币；（情感的）表示
a.象征性的",,161,161
2231,30,toll,2,n.严重的不良影响；（道路、桥梁的）通行费,通行费,161,161
2232,30,tomb,3,n.坟墓,,161,161
2233,30,tow,2,"vt.（用绳索）拖，拉
n.牵引",,161,161
2234,30,tragic,2,a.悲惨的，不幸的；悲剧的,,161,161
2235,30,tram,2,n.有轨电车,,161,161
2236,30,transient,3,a.短暂的；转瞬即逝的；流动性的,,161,161
2237,30,tray,2,n.盘；托盘；（各种用途的）浅盘,,161,161
2238,30,tribe,2,n.部落；族（指动植物的一类）,部落,161,161
2239,30,trivial,3,a.不重要的；琐碎的；微不足道的,,161,161
2240,30,troop,3,n.一群；一队；军队；部队,,161,161
2241,30,tropical,3,a.热带的；产于热带的,,161,161
2242,30,trumpet,2,vt.吹嘘；宣扬；小号,吹嘘；宣扬,161,161
2243,30,turbine,3,n.涡轮机；汽轮机,,161,161
2244,30,turnover,2,n.人事变动率，人员流动率,,"161,162",161
2245,30,uneasy,3,a.焦虑的；不安的；不稳定的；不确定的,,162,162
2246,30,unfold,3,vt./vi.（使）逐渐展现；透露；（使）展开；打开,,162,162
2247,30,utmost,3,"n.最大可能；极限
a.极度的；最大的",极度的,162,162
2248,30,verge,2,"n.路边
vi.趋向；倾向",,162,162
2249,30,versus,2,prep.（比赛或诉讼中）对，诉；与……相比,,162,162
2250,30,vertical,3,a.竖的；垂直的；纵向的,,162,162
2251,30,virus,2,n.病毒；（计算机）病毒,,162,162
2252,30,weird,3,a.古怪的，奇异的；诡异的；离奇的,,162,162
2253,30,wheat,2,n.小麦,,162,162
2254,30,wit,2,n.风趣；才思；机智幽默的人,,162,162
2255,30,wonderful,3,a.精彩的；绝妙的；极好的,,162,162
2256,30,workout,2,n.训练；体育锻炼,,162,162
2257,30,worm,3,"n.蠕虫
vt.曲折行进，蠕动",,162,162
2258,30,worship,3,"vt./vi.敬奉；信奉
n.崇拜，礼拜",,"162,163",162
2259,30,wound,3,n.（心灵上的）创伤；（身体上的）伤，伤口,,163,163
2260,30,youngster,3,"n.孩童；年轻人
n.风趣；才思；机智幽默的人",,163,163
